Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Ghe08G15950																																																							
Ghe08G15960																																																							
Ghe08G15970																																																							
Ghe08G15980																																																							
Ghe08G15990																																																							
Ghe08G16000																																																							
Ghe08G16030																																																							
Ghe08G16040																																																							
Ghe08G16050																																																							
Ghe08G16060																																																							
Ghe08G16070																																																							
Ghe08G16080																																																							
Ghe08G16090																																																							
Ghe08G16100																																																							
Ghe08G16110																																																							
Ghe08G16120																																																							
Ghe08G16130																																																							
Ghe08G16140																																																							
Ghe08G16150																																																							
Ghe08G16160																																																							
Ghe08G16170																																																							
Ghe08G16190																																																							
Ghe08G16200																																																							
Ghe08G16210																																																							
Ghe08G16220																																																							
Ghe08G16230																																																							
Ghe08G16240																																																							
Ghe08G16250																																																							
Ghe08G16260																																																							
Ghe08G16270																																																							
Ghe08G16280																																																							
Ghe08G16290																																																							
Ghe08G16300																																																							
Ghe08G16310																																																							
Ghe08G16320																																																							
Ghe08G16330																																																							
Ghe08G16340																																																							
Ghe08G16360																																																							
Ghe08G16370																																																							
Ghe08G16390																																																							
Ghe08G16400																																																							
Ghe08G16410																																																							
Ghe08G16420																																																							
Ghe08G16440																																																							
Ghe08G16450																																																							
Ghe08G16460																																																							
Ghe08G16470																																																							
Ghe08G16480																																																							
Ghe08G16490																																																							
Ghe08G16500																																																							
Ghe08G16510																																																							
Ghe08G16520																																																							
Ghe08G16530																																																							
Ghe08G16540																																																							
Ghe08G16550																																																							
Ghe08G16560																																																							
Ghe08G16570																																																							
Ghe08G16580																																																							
Ghe08G16590																																																							
Ghe08G16600																																																							
Ghe08G16610																																																							
Ghe08G16620																																																							
Ghe08G16630																																																							
Ghe08G16640																																																							
Ghe08G16650																																																							
Ghe08G16660																																																							
Ghe08G16670																																																							
Ghe08G16680																																																							
Ghe08G16690																																																							
Ghe08G16700																																																							
Ghe08G16710																																																							
Ghe08G16720																																																							
Ghe08G16730																																																							
Ghe08G16740																																																							
Ghe08G16750																																																							
Ghe08G16760																																																							
Ghe08G16770																																																							
Ghe08G16790																																																							
Ghe08G16800																																																							
Ghe08G16810																																																							
Ghe08G16820																																																							
Ghe08G16830																																																							
Ghe08G16850																																																							
Ghe08G16860																																																							
Ghe08G16870																																																							
Ghe08G16880																																																							
Ghe08G16890																																																							
Ghe08G16900																																																							
Ghe08G16910																																																							
Ghe08G16920																																																							
Ghe08G16930																																																							
Ghe08G16940																																																							
Ghe08G16950																																																							
Ghe08G16960																																																							
Ghe08G16970																																																							
Ghe08G16990																																																							
Ghe08G17000																																																							
Ghe08G17010																																																							
Ghe08G17020																																																							
Ghe08G17030																																																							
Ghe08G17040																																																							
Ghe08G17050																																																							
Ghe08G17060																																																							
Ghe08G17070																																																							
Ghe08G17080																																																							
Ghe08G17090																																																							
Ghe08G17100																																																							
Ghe08G17120																																																							
Ghe08G17130																																																							
Ghe08G17140																																																							
Ghe08G17150																																																							
Ghe08G17160																																																							
Ghe08G17170																																																							
Ghe08G17180																																																							
Ghe08G17190																																																							
Ghe08G17200																																																							
Ghe08G17210																																																							
Ghe08G17220																																																							
Ghe08G17230																																																							
Ghe08G17240																																																							
Ghe08G17270																																																							
Ghe08G17280																																																							
Ghe08G17290																																																							
Ghe08G17310																																																							
Ghe08G17320																																																							
Ghe08G17330																																																							
Ghe08G17340																																																							
Ghe08G17350																																																							
Ghe08G17360																																																							
Ghe08G17370																																																							
Ghe08G17380																																																							
Ghe08G17390																																																							
Ghe08G17400																																																							
Ghe08G17410																																																							
Ghe08G17420																																																							
Ghe08G17430																																																							
Ghe08G17440																																																							
Ghe08G17460																																																							
Ghe08G17470																																																							
Ghe08G17480																																																							
Ghe08G17500																																																							
Ghe08G17510																																																							
Ghe08G17530																																																							
Ghe08G17540																																																							
Ghe08G17550																																																							
Ghe08G17560																																																							
Ghe08G17570																																																							
Ghe08G17580																																																							
Ghe08G17600																																																							
Ghe08G17610																																																							
Ghe08G17620																																																							
Ghe08G17630																																																							
Ghe08G17640																																																							
Ghe08G17650																																																							
Ghe08G17660																																																							
Ghe08G17670																																																							
Ghe08G17680																																																							
Ghe08G17690																																																							
Ghe08G17700																																																							
Ghe08G17710																																																							
Ghe08G17720																																																							
Ghe08G17730																																																							
Ghe08G17740																																																							
Ghe08G17750																																																							
Ghe08G17770																																																							
Ghe08G17780																																																							
Ghe08G17790																																																							
Ghe08G17800																																																							
Ghe08G17810																																																							
Ghe08G17820																																																							
Ghe08G17830																																																							
Ghe08G17840																																																							
Ghe08G17850																																																							
Ghe08G17860																																																							
Ghe08G17870																																																							
Ghe08G17880																																																							
Ghe08G17900																																																							
Ghe08G17910																																																							
Ghe08G17920																																																							
Ghe08G17930																																																							
Ghe08G17940																																																							
Ghe08G17950																																																							
Ghe08G17960																																																							
Ghe08G17970																																																							
Ghe08G17980																																																							
Ghe08G17990																																																							
Ghe08G18000																																																							
Ghe08G18010																																																							
Ghe08G18020																																																							
Ghe08G18030																																																							
Ghe08G18040																																																							
Ghe08G18050																																																							
Ghe08G18060																																																							
Ghe08G18070																																																							
Ghe08G18080																																																							
Ghe08G18090																																																							
Ghe08G18100																																																							
Ghe08G18110																																																							
Ghe08G18120																																																							
Ghe08G18130																																																							
Ghe08G18140																																																							
Ghe08G18160																																																							
Ghe08G18170																																																							
Ghe08G18180																																																							
Ghe08G18190																																																							
Ghe08G18200																																																							
Ghe08G18210																																																							
Ghe08G18220																																																							
Ghe08G18230																																																							
Ghe08G18240																																																							
Ghe08G18250																																																							
Ghe08G18260																																																							
Ghe08G18270																																																							
Ghe08G18280																																																							
Ghe08G18290																																																							
Ghe08G18300																																																							
Ghe08G18310																																																							
Ghe08G18320																																																							
Ghe08G18330																																																							
Ghe08G18340																																																							
Ghe08G18350																																																							
Ghe08G18360																																																							
Ghe08G18380																																																							
Ghe08G18390																																																							
Ghe08G18400																																																							
Ghe08G18410																																																							
Ghe08G18420																																																							
Ghe08G18440																																																							
Ghe08G18450																																																							
Ghe08G18460																																																							
Ghe08G18470																																																							
Ghe08G18480																																																							
Ghe08G18490																																																							
Ghe08G18500																																																							
Ghe08G18510																																																							
Ghe08G18520																																																							
Ghe08G18530																																																							
Ghe08G18540																																																							
Ghe08G18550																																																							
Ghe08G18560																																																							
Ghe08G18570																																																							
Ghe08G18580																																																							
Ghe08G18590																																																							
Ghe08G18600																																																							
Ghe08G18610																																																							
Ghe08G18620																																																							
Ghe08G18630																																																							
Ghe08G18640																																																							
Ghe08G18650																																																							
Ghe08G18660																																																							
Ghe08G18670																																																							
Ghe08G18680																																																							
Ghe08G18690																																																							
Ghe08G18700																																																							
Ghe08G18710																																																							
Ghe08G18720																																																							
Ghe08G18730																																																							
Ghe08G18740																																																							
Ghe08G18750																																																							
Ghe08G18760																																																							
Ghe08G18770																																																							
Ghe08G18780																																																							
Ghe08G18790																																																							
Ghe08G18800																																																							
Ghe08G18810																																																							
Ghe08G18820																																																							
Ghe08G18830																																																							
Ghe08G18840																																																							
Ghe08G18850																																																							
Ghe08G18860																																																							
Ghe08G18870																																																							
Ghe08G18880																																																							
Ghe08G18890																																																							
Ghe08G18900																																																							
Ghe08G18910																																																							
Ghe08G18920																																																							
Ghe08G18940																																																							
Ghe08G18960																																																							
Ghe08G18970																																																							
Ghe08G18980																																																							
Ghe08G18990																																																							
Ghe08G19000																																																							
Ghe08G19010																																																							
Ghe08G19020																																																							
Ghe08G19030																																																							
Ghe08G19040																																																							
Ghe08G19050																																																							
Ghe08G19060																																																							
Ghe08G19070																																																							
Ghe08G19080																																																							
Ghe08G19090																																																							
Ghe08G19100																																																							
Ghe08G19110																																																							
Ghe08G19120																																																							
Ghe08G19130																																																							
Ghe08G19140																																																							
Ghe08G19150																																																							
Ghe08G19160																																																							
Ghe08G19170																																																							
Ghe08G19180																																																							
Ghe08G19190																																																							
Ghe08G19200																																																							
Ghe08G19210																																																							
Ghe08G19220																																																							
Ghe08G19230																																																							
Ghe08G19240																																																							
Ghe08G19250																																																							
Ghe08G19270																																																							
Ghe08G19290																																																							
Ghe08G19300																																																							
Ghe08G19310																																																							
Ghe08G19330																																																							
Ghe08G19340																																																							
Ghe08G19350																																																							
Ghe08G19360																																																							
Ghe08G19380																																																							
Ghe08G19390																																																							
Ghe08G19400																																																							
Ghe08G19410																																																							
Ghe08G19420																																																							
Ghe08G19430																																																							
Ghe08G19440																																																							
Ghe08G19450																																																							
Ghe08G19460																																																							
Ghe08G19470																																																							
Ghe08G19480																																																							
Ghe08G19490																																																							
Ghe08G19500																																																							
Ghe08G19510																																																							
Ghe08G19520																																																							
Ghe08G19530																																																							
Ghe08G19540																																																							
Ghe08G19550																																																							
Ghe08G19560																																																							
Ghe08G19570																																																							
Ghe08G19580																																																							
Ghe08G19600																																																							
Ghe08G19610																																																							
Ghe08G19620																																																							
Ghe08G19630																																																							
Ghe08G19640																																																							
Ghe08G19650																																																							
Ghe08G19660																																																							
Ghe08G19670																																																							
Ghe08G19680																																																							
Ghe08G19690																																																							
Ghe08G19710																																																							
Ghe08G19720																																																							
Ghe08G19730																																																							
Ghe08G19740																																																							
Ghe08G19750																																																							
Ghe08G19760																																																							
Ghe08G19770																																																							
Ghe08G19780																																																							
Ghe08G19790																																																							
Ghe08G19800																																																							
Ghe08G19810																																																							
Ghe08G19820																																																							
Ghe08G19830																																																							
Ghe08G19840																																																							
Ghe08G19860																																																							
Ghe08G19870																																																							
Ghe08G19880																																																							
Ghe08G19890																																																							
Ghe08G19900																																																							
Ghe08G19910																																																							
Ghe08G19920																																																							
Ghe08G19930																																																							
Ghe08G19950																																																							
Ghe08G19960																																																							
Ghe08G19970																																																							
Ghe08G19980																																																							
Ghe08G19990																																																							
Ghe08G20000																																																							
Ghe08G20020																																																							
Ghe08G20030																																																							
Ghe08G20040																																																							
Ghe08G20050																																																							
Ghe08G20070																																																							
Ghe08G20080																																																							
Ghe08G20090																																																							
Ghe08G20100																																																							
Ghe08G20110																																																							
Ghe08G20120																																																							
Ghe08G20130																																																							
Ghe08G20140																																																							
Ghe08G20150																																																							
Ghe08G20160																																																							
Ghe08G20170																																																							
Ghe08G20180																																																							
Ghe08G20190																																																							
Ghe08G20200																																																							
Ghe08G20210																																																							
Ghe08G20220																																																							
Ghe08G20230																																																							
Ghe08G20240																																																							
Ghe08G20250																																																							
Ghe08G20260																																																							
Ghe08G20270																																																							
Ghe08G20280																																																							
Ghe08G20290																																																							
Ghe08G20300																																																							
Ghe08G20310																																																							
Ghe08G20320																																																							
Ghe08G20330																																																							
Ghe08G20340																																																							
Ghe08G20360																																																							
Ghe08G20370																																																							
Ghe08G20380																																																							
Ghe08G20390																																																							
Ghe08G20400																																																							
Ghe08G20420																																																							
Ghe08G20430																																																							
Ghe08G20440																																																							
Ghe08G20450																																																							
Ghe08G20470																																																							
Ghe08G20480																																																							
Ghe08G20490																																																							
Ghe08G20500																																																							
Ghe08G20510																																																							
Ghe08G20540																																																							
Ghe08G20550																																																							
Ghe08G20560																																																							
Ghe08G20570																																																							
Ghe08G20580																																																							
Ghe08G20590																																																							
Ghe08G20600																																																							
Ghe08G20610																																																							
Ghe08G20630																																																							
Ghe08G20640																																																							
Ghe08G20650																																																							
Ghe08G20660																																																							
Ghe08G20670																																																							
Ghe08G20680																																																							
Ghe08G20690																																																							
Ghe08G20700																																																							
Ghe08G20710																																																							
Ghe08G20730																																																							
Ghe08G20740																																																							
Ghe08G20750																																																							
Ghe08G20770																																																							
Ghe08G20790																																																							
Ghe08G20810																																																							
Ghe08G20820																																																							
Ghe08G20830																																																							
Ghe08G20840																																																							
Ghe08G20850																																																							
Ghe08G20860																																																							
Ghe08G20870																																																							
Ghe08G20880																																																							
Ghe08G20890																																																							
Ghe08G20900																																																							
Ghe08G20910																																																							
Ghe08G20930																																																							
Ghe08G20940																																																							
Ghe08G20950																																																							
Ghe08G20960																																																							
Ghe08G20970																																																							
Ghe08G20980																																																							
Ghe08G20990																																																							
Ghe08G21000																																																							
Ghe08G21010																																																							
Ghe08G21020																																																							
Ghe08G21030																																																							
Ghe08G21040																																																							
Ghe08G21050																																																							
Ghe08G21060																																																							
Ghe08G21070																																																							
Ghe08G21080																																																							
Ghe08G21090																																																							
Ghe08G21100																																																							
Ghe08G21110																																																							
Ghe08G21120																																																							
Ghe08G21130																																																							
Ghe08G21140																																																							
Ghe08G21150																																																							
Ghe08G21160																																																							
Ghe08G21170																																																							
Ghe08G21180																																																							
Ghe08G21190																																																							
Ghe08G21200																																																							
Ghe08G21210																																																							
Ghe08G21220																																																							
Ghe08G21230																																																							
Ghe08G21240																																																							
Ghe08G21250																																																							
Ghe08G21270																																																							
Ghe08G21290																																																							
Ghe08G21300																																																							
Ghe08G21310																																																							
Ghe08G21320																																																							
Ghe08G21330																																																							
Ghe08G21340																																																							
Ghe08G21350																																																							
Ghe08G21370																																																							
Ghe08G21380																																																							
Ghe08G21390																																																							
Ghe08G21400																																																							
Ghe08G21410																																																							
Ghe08G21430																																																							
Ghe08G21440																																																							
Ghe08G21450																																																							
Ghe08G21460																																																							
Ghe08G21470																																																							
Ghe08G21480																																																							
Ghe08G21490																																																							
Ghe08G21500																																																							
Ghe08G21510																																																							
Ghe08G21520																																																							
Ghe08G21530																																																							
Ghe08G21540																																																							
Ghe08G21550																																																							
Ghe08G21560																																																							
Ghe08G21570																																																							
Ghe08G21580																																																							
Ghe08G21590																																																							
Ghe08G21620																																																							
Ghe08G21630																																																							
Ghe08G21640																																																							
Ghe08G21650																																																							
Ghe08G21660																																																							
Ghe08G21670																																																							
Ghe08G21680																																																							
Ghe08G21690																																																							
Ghe08G21700																																																							
Ghe08G21710																																																							
Ghe08G21720																																																							
Ghe08G21730																																																							
Ghe08G21740																																																							
Ghe08G21750																																																							
Ghe08G21760																																																							
Ghe08G21770																																																							
Ghe08G21780																																																							
Ghe08G21790																																																							
Ghe08G21800																																																							
Ghe08G21810																																																							
Ghe08G21820																																																							
Ghe08G21830																																																							
Ghe08G21840																																																							
Ghe08G21850																																																							
Ghe08G21860																																																							
Ghe08G21870																																																							
Ghe08G21890																																																							
Ghe08G21900																																																							
Ghe08G21910																																																							
Ghe08G21920																																																							
Ghe08G21930																																																							
Ghe08G21940																																																							
Ghe08G21950																																																							
Ghe08G21960																																																							
Ghe08G21970																																																							
Ghe08G21980																																																							
Ghe08G21990																																																							
Ghe08G22000																																																							
Ghe08G22010																																																							
Ghe08G22020																																																							
Ghe08G22030																																																							
Ghe08G22040																																																							
Ghe08G22050																																																							
Ghe08G22060																																																							
Ghe08G22070																																																							
Ghe08G22080																																																							
Ghe08G22090																																																							
Ghe08G22100																																																							
Ghe08G22110																																																							
Ghe08G22130																																																							
Ghe08G22140																																																							
Ghe08G22160																																																							
Ghe08G22170																																																							
Ghe08G22180																																																							
Ghe08G22190																																																							
Ghe08G22200																																																							
Ghe08G22210																																																							
Ghe08G22220																																																							
Ghe08G22230																																																							
Ghe08G22240																																																							
Ghe08G22250																																																							
Ghe08G22260																																																							
Ghe08G22270																																																							
Ghe08G22280																																																							
Ghe08G22300																																																							
Ghe08G22310																																																							
Ghe08G22320																																																							
Ghe08G22330																																																							
Ghe08G22340																																																							
Ghe08G22350																																																							
Ghe08G22360																																																							
Ghe08G22370																																																							
Ghe08G22380																																																							
Ghe08G22390																																																							
Ghe08G22400																																																							
Ghe08G22420																																																							
Ghe08G22430																																																							
Ghe08G22440																																																							
Ghe08G22450																																																							
Ghe08G22460																																																							
Ghe08G22480																																																							
Ghe08G22490																																																							
Ghe08G22500																																																							
Ghe08G22510																																																							
Ghe08G22520																																																							
Ghe08G22530																																																							
Ghe08G22540																																																							
Ghe08G22550																																																							
Ghe08G22560																																																							
Ghe08G22570																																																							
Ghe08G22580																																																							
Ghe08G22590																																																							
Ghe08G22600																																																							
Ghe08G22610																																																							
Ghe08G22620																																																							
Ghe08G22630																																																							
Ghe08G22640																																																							
Ghe08G22650																																																							
Ghe08G22660																																																							
Ghe08G22670																																																							
Ghe08G22680																																																							
Ghe08G22700																																																							
Ghe08G22710																																																							
Ghe08G22720																																																							
Ghe08G22730																																																							
Ghe08G22740																																																							
Ghe08G22750																																																							
Ghe08G22760																																																							
Ghe08G22770																																																							
Ghe08G22790																																																							
Ghe08G22800																																																							
Ghe08G22810																																																							
Ghe08G22820																																																							
Ghe08G22830																																																							
Ghe08G22840																																																							
Ghe08G22850																																																							
Ghe08G22860																																																							
Ghe08G22870																																																							
Ghe08G22880																																																							
Ghe08G22890																																																							
Ghe08G22900																																																							
Ghe08G22910																																																							
Ghe08G22920																																																							
Ghe08G22930																																																							
Ghe08G22940																																																							
Ghe08G22950																																																							
Ghe08G22960																																																							
Ghe08G22970																																																							
Ghe08G22980																																																							
Ghe08G22990																																																							
Ghe08G23000																																																							
Ghe08G23010																																																							
Ghe08G23020																																																							
Ghe08G23030																																																							
Ghe08G23040																																																							
Ghe08G23050																																																							
Ghe08G23070																																																							
Ghe08G23080																																																							
Ghe08G23090																																																							
Ghe08G23100																																																							
Ghe08G23110																																																							
Ghe08G23150																																																							
Ghe08G23160																																																							
Ghe08G23170																																																							
Ghe08G23180																																																							
Ghe08G23190																																																							
Ghe08G23200																																																							
Ghe08G23210																																																							
Ghe08G23220																																																							
Ghe08G23230																																																							
Ghe08G23240																																																							
Ghe08G23250																																																							
Ghe08G23260																																																							
Ghe08G23270																																																							
Ghe08G23280																																																							
Ghe08G23290																																																							
